OBJECTID,DESCRIPTION,ID,ECYHRIAVG,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor,P5YHRIAGG,ECYPTAPOP,ECYCDOOWCO,ECYCDOOWCO_P,HSTE001,HSTE001_A,P5YHRIMED,ECYHNIMED,P5YHRIAVG,ECYCDOCO,ECYCDOCO_P,ECYHRIAGG,ECYMTN2534,ECYMTN2534_P,P5YTENRENT,P5YTENRENT_P,ECYMTN1524,ECYMTN1524_P,ECYHNIAVG,NAME,CREATED,MODIFIED,CREATOR,EDITOR,REGION,FLAGS,GEOID,GEONAME,GEOLEVEL,HIERARCHY,SYMBOL,SITE_METADATA,P0YTENRENT,P0YTENRENT_P,ECYHRIMED,P5YHNIMED,P0YTENHHD,P5YTENOWN,P5YTENOWN_P,P0YTENOWN,P0YTENOWN_P,ECYTENOWN,ECYTENOWN_P,P5YHNIAVG,ECYCDORECO,ECYCDORECO_P,ECYHNIAGG,P5YHNIAGG,ECYTENHHD,P5YTENHHD,ECYTENRENT,ECYTENRENT_P,OWNERSHIP_PCT_2023,OWNERSHIP_PCT_2028,OWNERSHIP_PCT_2033,OWNERSHIP_DELTA_23_28,OWNERSHIP_DELTA_28_33,OWNERSHIP_DELTA_23_33,RENTAL_PCT_2023,RENTAL_PCT_2028,RENTAL_PCT_2033,RENTAL_DELTA_23_28,RENTAL_DELTA_28_33,RENTAL_DELTA_23_33,TOTAL_HH_DELTA_23_28,TOTAL_HH_DELTA_28_33,TOTAL_HH_DELTA_23_33,INCOME_AVG_CONS_DELTA_23_28,INCOME_MED_CONS_DELTA_23_28,INCOME_AGG_CONS_DELTA_23_28,INCOME_AVG_CURR_DELTA_23_28,INCOME_MED_CURR_DELTA_23_28,INCOME_AGG_CURR_DELTA_23_28,HOT_GROWTH_INDEX,YOUNG_MAINTAINERS_PCT,RENTAL_MARKET_PCT,NEW_HOMEOWNER_INDEX,HOUSING_AFFORDABILITY_INDEX,RELATIVE_INCOME_AVG,RELATIVE_INCOME_MED
148,"H1J (Montreal, QC)",H1J,88613.75,88613.75,18502722.0,18581.449355666224,1753801739027,Synapse54,1753801739027,Synapse54,466867935.79,10771,1142,23.53,454536822.89,93641.7,73445.08,77911.28,95689.24,1544,31.81,430135337.03,504,10.38,2577,52.82,103,2.12,102050.85,,,,,,,,,,,,,,2549,52.83,67861.85,94022.36,4825,2302,47.18,2276,47.17,2308,47.55,122488.43,401,8.26,495359639.96,597621260.01,4854,4879,2546,52.45,47.54841367943964,47.18179954908793,47.170984455958546,-0.36661413035171364,-0.01081509312938067,-0.3774292234810943,52.45158632056036,52.818200450912066,52.82901554404145,0.36661413035170654,0.01081509312938067,0.3774292234810872,0.5150391429748661,-1.1067841770854685,-0.5974454058508447,7.984641209744543,8.227347176653739,8.539777041717016,20.026859158938887,20.67875152352779,20.643914400910333,49.173153247329324,12.505150391429748,52.45158632056036,20.0769215738288,48.39918722411112,49.031094501899794,47.451326307428104
149,"H1K (Montreal, QC)",H1K,90191.31,90191.31,12667226.5,15052.99246391506,1753801739027,Synapse54,1753801739027,Synapse54,1558335177.46,40275,1742,10.99,1520377846.81,95910.79,76105.91,81325.51,97188.02,2586,16.31,1429733017.01,2054,12.96,9093,56.71,388,2.45,103867.62,,,,,,,,,,,,,,9129,57.43,70870.29,97451.4,15897,6941,43.29,6768,42.57,7009,44.22,124406.97,844,5.32,1646533013.08,1994770171.3,15852,16034,8843,55.78,44.21524097905627,43.289260321816144,42.5740705793546,-0.9259806572401246,-0.715189742461547,-1.6411703997016716,55.78475902094373,56.71073967818386,57.4259294206454,0.9259806572401317,0.7151897424615399,1.6411703997016716,1.1481201110269998,-0.8544343270550082,0.2838758516275549,7.757632082292636,7.387609109543661,8.994837422090573,19.774545715016874,19.82882123948562,21.149722201353775,46.42127346231675,15.404996214988644,55.78475902094373,21.40430030882795,49.76435906655064,49.90397815079646,49.554930440181906
150,"H1L (Montreal, QC)",H1L,75193.78,75193.78,13596541.5,17573.19469361058,1753801739027,Synapse54,1753801739027,Synapse54,1385948350.5,34854,1565,9.28,1336340333.77,79199.92,65959.57,70613.69,81181.19,2777,16.46,1268740778.85,2812,16.67,10558,61.84,660,3.91,86595.92,,,,,,,,,,,,,,10752,62.8,60658.61,84184.94,17120,6514,38.16,6368,37.2,6611,39.18,103917.19,1212,7.18,1461128443.28,1774103844.05,16873,17072,10262,60.82,39.1809399632549,38.1560449859419,37.19626168224299,-1.0248949773130036,-0.9597833036989059,-1.9846782810119095,60.8190600367451,61.8439550140581,62.80373831775701,1.0248949773130036,0.9597833036989059,1.9846782810119095,1.1793990398862089,0.28116213683223995,1.4638772002607716,7.962639994957034,8.739006713144278,9.238102345558584,20.002408889471933,19.219006965929694,21.420115542164123,45.63407399624958,20.57725360042672,60.8190600367451,24.240728426860876,41.92922432889531,41.60565750952942,42.41457455794414
151,"H1M (Montreal, QC)",H1M,81515.23,81515.23,10690212.5,15457.65729265879,1753801739027,Synapse54,1753801739027,Synapse54,1277161956.53,30689,2393,16.68,1221818854.08,85179.79,69446.09,73659.52,88367.13,3535,24.64,1169251556.47,1663,11.59,8730,60.4,448,3.12,93875.93,,,,,,,,,,,,,,8749,61.05,63731.84,88456.12,14330,5723,39.6,5581,38.95,5779,40.29,113115.66,1143,7.97,1346553003.62,1634850198.91,14344,14453,8565,59.71,40.28862242052426,39.59731543624161,38.94626657362178,-0.6913069842826545,-0.651048862619831,-1.3423558469024854,59.711377579475744,60.40268456375839,61.05373342637823,0.6913069842826474,0.6510488626198381,1.3423558469024854,0.7598996095928612,-0.8510343873244308,-0.09760178471834914,8.405668486735557,8.966083514927547,9.229014873906532,20.494848892575565,20.08783114524774,21.41001464591128,47.021079283036364,14.716954824316788,59.711377579475744,22.457635521662763,44.88742967263816,45.10339473810889,44.56348207443207
152,"H1N (Montreal, QC)",H1N,71879.34,71879.34,114734629.5,108616.9951420107,1753801739027,Synapse54,1753801739027,Synapse54,969286145.62,25300,1241,10.15,935807685.12,76561.21,64011.56,67552.68,78073.82,2288,18.72,878561435.64,2297,18.79,8573,69.05,491,4.02,82778.89,,,,,,,,,,,,,,8651,69.87,58775.68,81637.34,12381,3842,30.95,3730,30.13,3878,31.73,99939.55,1047,8.57,1011783592.17,1240749178.16,12223,12415,8344,68.26,31.7270719136055,30.94643576318969,30.126807204587674,-0.780636150415809,-0.819628558602016,-1.600264709017825,68.26474678884071,69.0535642368103,69.87319279541232,0.788817447969592,0.8196285586020196,1.6084460065716115,1.57080913032807,-0.2738622633910592,1.292645013499141,8.617886586048245,8.908242320633292,10.326507208219352,20.730720114753897,20.849890781535247,22.629897120483182,46.995646268525306,22.809457579972182,68.26474678884071,26.665208314277525,40.302228082939095,39.77173646611486,41.09796550817544
153,"H1P (Montreal, QC)",H1P,84396.94,84396.94,10601632.5,14342.38560083787,1753801739027,Synapse54,1753801739027,Synapse54,713252665.15,19157,636,8.22,693255971.15,89602.68,71830.71,76513.57,91406.02,1168,15.1,652985648.25,728,9.41,4719,60.48,99,1.28,97194.61,,,,,,,,,,,,,,4667,60.95,66439.16,91506.39,7657,3085,39.54,2990,39.05,3106,40.14,117005.64,533,6.89,752002236.9,913009705.23,7737,7803,4631,59.86,40.14475895049761,39.5360758682558,39.04923599320883,-0.6086830822418108,-0.486839875046968,-1.0955229572887788,59.855241049502396,60.47673971549404,60.95076400679117,0.6214986659916448,0.47402429129712687,1.0955229572887717,0.8530438154323382,-1.8710752274766116,-1.0339925035543491,8.304898258159598,8.115018311489793,9.2294550518094,20.382848390461156,19.594981648353347,21.410503909366767,47.67827140638206,10.688897505493085,59.855241049502396,21.113377118472968,46.60134164320951,46.697880868501414,46.456532805271664
154,"H1R (Montreal, QC)",H1R,85236.62,85236.62,9518827.0,14180.86920094836,1753801739027,Synapse54,1753801739027,Synapse54,1142051191.06,32490,567,4.64,1091006266.74,89360.82,73293.53,78101.48,92387.44,1140,9.34,1040654252.06,1175,9.62,8065,65.24,222,1.82,98161.61,,,,,,,,,,,,,,7985,65.62,67320.93,93947.64,12169,4296,34.75,4184,34.38,4291,35.15,118261.92,573,4.69,1198455628.38,1461899649.74,12209,12362,7918,64.85,35.14620362028012,34.7516583077172,34.38244720190649,-0.3945453125629186,-0.36921110581071304,-0.7637564183736316,64.85379637971988,65.24025238634525,65.61755279809351,0.38645600662536594,0.3773004117482657,0.7637564183736316,1.2531738881153247,-1.5612360459472576,-0.32762716029158817,8.389375364720008,8.871832281580195,9.743576101215398,20.476752571601054,20.28919298328278,21.98195870765008,48.925252918088745,11.442378573183717,64.85379637971988,22.483635648820282,47.12673039702541,47.162486298599504,47.07309654466428
155,"H1S (Montreal, QC)",H1S,73843.18,73843.18,7438851.0,13261.062397135289,1753801739027,Synapse54,1753801739027,Synapse54,934917061.07,28844,1356,11.82,898804211.04,78374.97,65539.79,69599.68,80226.68,2534,22.1,846823115.02,1342,11.7,8010,68.74,227,1.98,85040.51,,,,,,,,,,,,,,7949,69.07,60316.84,83688.19,11509,3643,31.26,3560,30.93,3634,31.69,102695.36,1178,10.27,975232577.4,1196754519.24,11468,11653,7834,68.31,31.68817579351238,31.26233587917275,30.932313841341557,-0.42583991433962964,-0.330022037831192,-0.7558619521708216,68.31182420648761,68.73766412082726,69.06768615865843,0.4258399143396474,0.3300220378311707,0.7558619521708181,1.6131845134286713,-1.2357332875654337,0.35751656784094876,8.644671044773533,8.65919036872621,10.402874518596425,20.760517546284714,20.242205136575357,22.714780758307352,49.16586458780531,13.681548657132891,68.31182420648761,23.908719834643733,41.385251112114815,40.85835366295633,42.175597285852525
156,"H1T (Montreal, QC)",H1T,78293.44,78293.44,8407123.5,15836.037610683788,1753801739027,Synapse54,1753801739027,Synapse54,1373269677.43,32469,1619,10.11,1329092119.05,82990.45,63162.11,67228.09,85093.14,2816,17.58,1253868100.09,2483,15.5,10994,68.12,716,4.47,90165.6,,,,,,,,,,,,,,11005,68.5,57920.04,80400.0,16065,5145,31.88,5060,31.5,5146,32.13,108924.74,1197,7.47,1444000520.63,1757874319.59,16015,16138,10869,67.87,32.132375897596006,31.881274011649523,31.49704326174914,-0.25110188594648264,-0.3842307499003823,-0.635332635846865,67.867624102404,68.12492254306606,68.50295673825086,0.2572984406620691,0.37803419518479586,0.635332635846865,0.7680299719013425,-0.4523484942372041,0.3122073056509522,8.68489109687861,9.050528970629165,9.522658510207714,20.80520730744319,19.59286661275072,21.736404833362556,48.98683243376249,19.975023415547923,67.867624102404,25.78137050623175,42.19231196139407,43.32073809672677,40.49967275839501
157,"H1V (Montreal, QC)",H1V,74910.21,74910.21,6852649.0,10988.833869692491,1753801739027,Synapse54,1753801739027,Synapse54,1008052257.8,22328,1778,14.61,967335010.32,79491.74,65202.1,69039.26,81632.2,3385,27.82,911587859.48,3104,25.51,8496,68.8,627,5.15,86269.35,,,,,,,,,,,,,,8573,69.17,59827.99,83294.59,12394,3853,31.2,3821,30.83,3831,31.48,104494.52,1607,13.21,1049818033.96,1290372317.93,12169,12349,8338,68.52,31.481633659298218,31.200906956028827,30.82943359690173,-0.28072670326939075,-0.3714733591270978,-0.6522000623964885,68.51836634070179,68.79909304397117,69.17056640309828,0.2807267032693801,0.37147335912710844,0.6522000623964885,1.479168378667105,0.3644019758684914,1.8489604733338814,8.973396283363764,8.982601621749286,10.582018761749024,21.12589233603823,20.648150052593266,22.913902808719094,49.454067780120624,30.659873448927605,68.51836634070179,29.212588653159518,41.60276347147517,41.44875468724842,41.833776647815306
158,"H1W (Montreal, QC)",H1W,70793.8,70793.8,6100526.0,11263.239274717753,1753801739027,Synapse54,1753801739027,Synapse54,1424716909.66,32778,1764,9.81,1361555657.69,75726.12,63026.01,65812.06,77920.77,4040,22.47,1272876093.16,5835,32.45,13501,73.84,1049,5.83,81528.74,,,,,,,,,,,,,,13480,73.38,56943.04,80380.85,18369,4783,26.16,4889,26.62,4605,25.61,99743.65,2277,12.66,1465890823.06,1823730115.99,17980,18284,13375,74.39,25.61179087875417,26.159483701597026,26.615493494474386,0.5476928228428548,0.4560097928773601,1.003702615720215,74.38820912124584,73.84051629840297,73.38450650552562,-0.5476928228428619,-0.456009792877353,-1.003702615720215,1.6907675194660732,0.4648873331874863,2.163515016685206,10.067223400919291,10.682552248703267,11.928955011091851,22.341704287347,22.13696091567413,24.41104666874318,53.96009689959356,38.28698553948832,74.38820912124584,33.330820646687066,39.4292645551035,39.17109362766607,39.81652094625965
159,"H1X (Montreal, QC)",H1X,75864.73,75864.73,8450164.0,13619.608619583656,1753801739027,Synapse54,1753801739027,Synapse54,1350755094.08,31193,1733,10.67,1292359200.5,79598.37,62260.2,66202.85,82601.34,3612,22.25,1231744156.69,3128,19.27,11553,70.65,802,4.94,87368.61,,,,,,,,,,,,,,11571,71.13,57237.88,79473.22,16267,4799,29.35,4696,28.87,4840,29.81,105735.08,1879,11.57,1418521775.46,1729054191.55,16236,16353,11396,70.19,29.81029810298103,29.346297315477283,28.86826089629311,-0.4640007875037462,-0.47803641918417483,-0.942037206687921,70.18970189701898,70.64758759860577,71.13173910370689,0.45788570158678965,0.48415150510112426,0.9420372066879139,0.720620842572062,-0.5258973888583134,0.19093372751909338,8.879765340231225,8.77446893560698,9.66198514063274,21.021817790165144,20.0450131678621,21.891268887240035,48.08097654861124,24.20546932742055,70.18970189701898,27.544977254542022,41.19521477705776,41.97690252349226,40.02268315740601
160,"H1Y (Montreal, QC)",H1Y,87551.94,87551.94,5352874.0,10916.549919811729,1753801739027,Synapse54,1753801739027,Synapse54,1499219705.17,29997,2337,15.18,1405034008.03,91283.39,70104.33,73734.2,95764.66,3616,23.49,1347594191.62,3160,20.53,10172,64.98,609,3.96,100828.03,,,,,,,,,,,,,,10092,65.04,64309.03,89886.39,15516,5484,35.03,5424,34.96,5397,35.06,122584.99,1280,8.32,1551938927.33,1919098529.9,15392,15655,9995,64.94,35.063669438669436,35.03034174385181,34.95746326372777,-0.033327694817629094,-0.07287848012403941,-0.10620617494166851,64.93633056133056,64.97604599169594,65.04253673627224,0.03971543036537639,0.06649074457629922,0.10620617494167561,1.7086798336798337,-0.8878952411370169,0.8056133056133057,9.380397510323588,9.011642688437382,11.251570724546145,21.57828532403143,21.90596765137481,23.65812185674549,51.02264710519369,24.486746361746363,64.93633056133056,26.79785872472506,47.05297828591088,48.443581768796165,44.96707306158295
161,"H1Z (Montreal, QC)",H1Z,63523.4,63523.4,14307589.5,14883.88198732818,1753801739027,Synapse54,1753801739027,Synapse54,1013443470.95,37841,576,3.97,987374918.65,68015.08,57721.5,61362.03,68925.13,1566,10.79,922169963.73,2159,14.87,10961,74.54,543,3.74,73155.88,,,,,,,,,,,,,,11077,75.34,53199.82,73796.57,14703,3743,25.46,3626,24.66,3810,26.25,88228.64,989,6.81,1062004773.56,1297273420.74,14517,14704,10707,73.75,26.245091961148997,25.455658324265507,24.66163368020132,-0.7894336368834907,-0.7940246440641872,-1.5834582809476778,73.754908038851,74.5443416757345,75.33836631979868,0.7894336368835013,0.79402464406418,1.5834582809476814,1.2881449335262105,-0.006800870511425462,1.2812564579458567,8.503527833837614,8.499427253701235,9.89768814967864,20.603620652229175,20.264225287201235,22.153257032107692,46.81240009214493,18.61266101811669,73.754908038851,26.40094266586229,35.968627711633616,35.14829051340206,37.199133508980964
162,"H2A (Montreal, QC)",H2A,64540.71,64540.71,4232942.0,8758.55230005682,1753801739027,Synapse54,1753801739027,Synapse54,689255828.25,21488,702,7.2,680860514.06,69853.34,56398.19,60445.31,69918.2,1550,15.9,629083766.97,1848,18.96,6931,70.31,557,5.71,74327.45,,,,,,,,,,,,,,7013,71.39,51608.7,72006.79,9824,2927,29.69,2811,28.61,3009,30.87,89499.84,847,8.69,724475953.22,882292196.47,9747,9858,6738,69.13,30.87103724222838,29.69162101846216,28.6135993485342,-1.1794162237662178,-1.07802166992796,-2.2574378936941777,69.12896275777162,70.30837898153783,71.38640065146579,1.1794162237662107,1.0780216699279634,2.257437893694174,1.1388119421360419,-0.34489754514100224,0.7899866625628398,8.33193499110871,9.2803926469762,9.565031628430095,20.412902635567345,19.12717463108386,21.783503310023082,44.86496288950591,24.67425874628091,69.12896275777162,27.34845146604187,35.86133570076289,35.71118084078046,36.08656799073654
163,"H2B (Montreal, QC)",H2B,75128.96,75128.96,5947505.5,9676.70118562271,1753801739027,Synapse54,1753801739027,Synapse54,700854442.83,17776,603,7.1,673120372.7,79255.9,62516.31,66298.3,81837.98,997,11.74,638064766.37,1156,13.61,5618,65.6,313,3.69,86521.27,,,,,,,,,,,,,,5608,65.77,57536.74,80051.74,8527,2946,34.4,2919,34.23,2932,34.52,104757.93,394,4.64,734818801.72,897139175.97,8493,8564,5561,65.48,34.522547980689986,34.399813171415225,34.23243813768031,-0.12273480927476044,-0.16737503373491336,-0.2901098430096738,65.47745201931002,65.60018682858477,65.7675618623197,0.12273480927474623,0.16737503373492757,0.2901098430096738,0.8359825738843754,-0.4320411022886501,0.40032968326857415,8.930005153804856,8.654591831236875,9.840643108569587,21.07766101907657,20.744785311237244,22.08985043252222,49.8933487328005,17.29659719769222,65.47745201931002,24.53030852147766,41.03453759243875,41.569791794043816,40.231656290031154
164,"H2C (Montreal, QC)",H2C,90485.9,90485.9,5556278.0,9971.926462140602,1753801739027,Synapse54,1753801739027,Synapse54,935527173.38,20284,784,8.28,892790340.31,94345.38,70194.87,74449.47,98243.07,1380,14.58,856268459.04,1713,18.1,6183,64.93,369,3.9,104206.88,,,,,,,,,,,,,,6250,65.84,64519.7,89885.34,9493,3339,35.06,3244,34.17,3402,35.95,125757.51,597,6.31,986110182.23,1197535502.59,9463,9523,6061,64.05,35.95054422487583,35.06248031082642,34.17254819340567,-0.888063914049404,-0.8899321174207557,-1.7779960314701597,64.04945577512416,64.92701879659771,65.83798588433582,0.8775630214735486,0.9109670877381149,1.7885301092116634,0.6340483990277925,-0.3150267772760685,0.31702419951389627,8.572794214347223,8.796026639925477,9.256292638509708,20.680621087590367,20.73335109034355,21.44033437337402,45.81734001320066,22.001479446264398,64.04945577512416,25.54639099090097,48.08593937810821,50.06697847669751,45.114380730224255
165,"H2E (Montreal, QC)",H2E,69160.6,69160.6,3830518.5,8073.841629300861,1753801739027,Synapse54,1753801739027,Synapse54,878065579.25,23231,557,4.83,847839344.25,73488.72,58536.69,61771.19,75377.21,1382,11.98,797898629.34,2718,23.56,8656,74.31,741,6.42,79647.88,,,,,,,,,,,,,,8658,74.61,53755.56,74937.28,11604,2993,25.69,2945,25.38,2987,25.89,96487.72,825,7.15,918889344.2,1123980932.54,11537,11649,8549,74.1,25.890612810956053,25.693192548716624,25.379179593243713,-0.19742026223942943,-0.3140129554729114,-0.5114332177123408,74.10071942446042,74.30680745128338,74.61220268872802,0.2060880268229539,0.3053952374446425,0.5114832642675964,0.9707896333535582,-0.38629925315477726,0.5807402270954322,8.98865828231681,8.89420554822609,10.047260010499313,21.142860299608724,21.314289072300525,22.319508832541306,49.451949638353554,29.981797694374624,74.10071942446042,30.11797472684306,37.99554457218316,38.267423671925535,37.5877259225696
166,"H2G (Montreal, QC)",H2G,81052.44,81052.44,4217958.5,9248.80721597901,1753801739027,Synapse54,1753801739027,Synapse54,1011307508.6,21157,851,7.48,972547746.27,85476.16,67105.03,71017.07,88085.99,1816,15.96,922221504.85,3058,26.88,7931,69.08,599,5.26,93342.97,,,,,,,,,,,,,,7852,69.18,61561.49,85665.29,11350,3550,30.92,3497,30.81,3517,30.91,112755.79,965,8.48,1062064130.21,1294539250.22,11378,11481,7861,69.09,30.91052909122869,30.920651511192403,30.81057268722467,0.010122419963714435,-0.11007882396773283,-0.0999564040040184,69.08947090877132,69.0793484888076,69.18061674008811,-0.01012241996372154,0.10126825128051564,0.0911458313167941,0.9052557567235016,-1.141015590976396,-0.24608894357532077,8.67777700461578,9.004882760310059,9.65993563167776,20.797302678498436,20.62633673847708,21.888990824314263,50.49168203448924,32.14097380910529,69.08947090877132,29.666069541230282,44.126756003523376,44.84732725169134,43.045899131271426
167,"H2H (Montreal, QC)",H2H,84938.69,84938.69,2682198.0,6982.709947140798,1753801739027,Synapse54,1753801739027,Synapse54,696412962.56,13883,748,10.06,661525161.14,88974.47,72971.42,76893.01,93561.03,1758,23.64,631518408.73,2262,30.42,5211,70.01,483,6.5,97818.51,,,,,,,,,,,,,,5058,69.93,66425.12,93686.92,7233,2232,29.99,2176,30.08,2209,29.71,119764.19,1011,13.6,727279775.99,891453792.94,7435,7443,5226,70.29,29.710827168796232,29.987908101571946,30.08433568367206,0.2770809327757142,0.09642758210011237,0.3735085148758266,70.28917283120376,70.01209189842805,69.9294898382414,-0.27708093277570356,-0.08260206018665883,-0.3596829929623624,0.10759919300605246,-2.8214429665457477,-2.7168796234028245,10.151251449722142,9.85515720558729,10.275956002692709,22.435099451013933,21.84061984307807,22.57370854655216,51.17406759047583,36.919973100201744,70.28917283120376,32.007615284735884,46.77726896824144,46.99763790898784,46.446715557121834
168,"H2J (Montreal, QC)",H2J,95843.21,95843.21,3975815.0,8085.511309426667,1753801739027,Synapse54,1753801739027,Synapse54,1590797837.11,27499,1960,12.98,1506696807.58,99787.85,77765.99,81674.23,104857.37,4190,27.75,1447142835.15,4643,30.75,10096,66.55,1100,7.29,110376.56,,,,,,,,,,,,,,10012,67.06,71184.86,99463.51,14930,5075,33.45,4918,32.94,5117,33.89,134224.24,2230,14.77,1666582798.64,2036324482.68,15099,15171,9982,66.11,33.889661566991194,33.45198075275196,32.94038847957133,-0.4376808142392363,-0.5115922731806251,-0.9492730874198614,66.1103384330088,66.54801924724804,67.05961152042866,0.4376808142392292,0.5115922731806251,0.9492730874198543,0.47685277170673557,-1.5885571155494036,-1.1192794224783098,9.405110701112775,9.245126000107334,9.926801865768114,21.60574672738487,21.78077467029686,22.185617440773083,47.911992386141286,38.035631498774755,66.1103384330088,31.141410185580575,51.72870241856545,53.03124500289659,49.77488854206872
169,"H2K (Montreal, QC)",H2K,69077.83,69077.83,5762510.0,9775.7873591834,1753801739027,Synapse54,1753801739027,Synapse54,1347498686.57,30933,1898,10.82,1291592288.84,73657.96,60278.09,63313.5,75521.98,4631,26.41,1211272394.45,5366,30.6,13669,76.61,1410,8.04,79552.56,,,,,,,,,,,,,,13743,77.0,55166.37,77325.47,17849,4173,23.39,4105,23.0,4157,23.71,96673.03,2732,15.58,1394945742.78,1724885778.6,17535,17842,13378,76.29,23.706871970345027,23.388633561259947,22.99848731021346,-0.3182384090850796,-0.39014625104648815,-0.7083846601315678,76.29312802965498,76.61136643874005,76.99591013502157,0.31823840908506895,0.3845436962815256,0.7027821053665946,1.7507841459937268,0.03923326981280126,1.7907043056743657,9.32882518168274,9.266007533212704,11.246544769300705,21.520954196822835,22.131093684601232,23.652535414206106,49.49852077787582,38.64271457085828,76.29312802965498,33.33524927303036,38.36266060734412,38.22162599727659,38.574212522445414
